date,route,direction,hour,baseline_trips,opt_trips,predicted_demand,lambda_opt,target
2026-05-12,6X,0,4,8.0,9,721.1639454224673,260.0,balanced
2026-05-12,6X,0,5,8.0,13,2497.825117109773,260.0,balanced
2026-05-12,6X,0,6,8.0,13,6136.738737122291,260.0,balanced
2026-05-12,6X,0,7,8.0,13,12270.71204864112,260.0,balanced
2026-05-12,6X,0,8,8.0,13,15022.122161175856,260.0,balanced
2026-05-12,6X,0,9,8.0,13,9822.067622350003,260.0,balanced
2026-05-12,6X,0,10,8.0,13,6795.847807999839,260.0,balanced
2026-05-12,6X,0,11,8.0,13,6422.553928435963,260.0,balanced
2026-05-12,6X,0,12,4.0,9,6899.496323302097,260.0,balanced
2026-05-12,6X,0,13,8.0,13,7793.261676935232,260.0,balanced
2026-05-12,6X,0,14,7.0,12,9413.312680834171,260.0,balanced
2026-05-12,6X,0,15,8.0,13,11725.92657233389,260.0,balanced
2026-05-12,6X,0,16,8.0,13,13751.873444365512,260.0,balanced
2026-05-12,6X,0,17,11.0,16,15572.078930683858,260.0,balanced
2026-05-12,6X,0,18,8.0,13,9160.358104099705,260.0,balanced
2026-05-12,6X,0,19,7.0,12,5971.254643749324,260.0,balanced
2026-05-12,6X,0,20,2.0,7,5781.624361475732,260.0,balanced
2026-05-12,6X,0,21,8.0,13,4779.070418724733,260.0,balanced
2026-05-12,6X,0,22,8.0,13,3731.6671656315684,260.0,balanced
2026-05-12,6X,0,23,8.0,13,2236.3854037335223,260.0,balanced
2026-05-12,6X,1,0,7.0,9,735.0807698348825,260.0,balanced
2026-05-12,6X,1,1,7.0,6,321.3419105860952,260.0,balanced
2026-05-12,6X,1,2,7.0,5,255.96003164428896,260.0,balanced
2026-05-12,6X,1,3,7.0,6,296.1425310527062,260.0,balanced
2026-05-12,6X,1,4,7.0,9,721.1639454224673,260.0,balanced
2026-05-12,6X,1,5,7.0,12,2497.825117109773,260.0,balanced
2026-05-12,6X,1,6,7.0,12,6136.738737122291,260.0,balanced
2026-05-12,6X,1,7,11.0,16,12270.71204864112,260.0,balanced
2026-05-12,6X,1,8,8.0,13,15022.122161175856,260.0,balanced
2026-05-12,6X,1,9,7.0,12,9822.067622350003,260.0,balanced
2026-05-12,6X,1,10,8.0,13,6795.847807999839,260.0,balanced
2026-05-12,6X,1,11,7.0,12,6422.553928435963,260.0,balanced
2026-05-12,6X,1,12,2.0,7,6899.496323302097,260.0,balanced
2026-05-12,6X,1,13,7.0,12,7793.261676935232,260.0,balanced
2026-05-12,6X,1,14,7.0,12,9413.312680834171,260.0,balanced
2026-05-12,6X,1,15,7.0,12,11725.92657233389,260.0,balanced
2026-05-12,6X,1,16,7.0,12,13751.873444365512,260.0,balanced
2026-05-12,6X,1,17,7.0,12,15572.078930683858,260.0,balanced
2026-05-12,6X,1,18,7.0,12,9160.358104099705,260.0,balanced
2026-05-12,6X,1,19,7.0,12,5971.254643749324,260.0,balanced
2026-05-12,6X,1,20,7.0,12,5781.624361475732,260.0,balanced
2026-05-12,6X,1,21,7.0,12,4779.070418724733,260.0,balanced
2026-05-12,6X,1,22,7.0,12,3731.6671656315684,260.0,balanced
2026-05-12,6X,1,23,7.0,12,2236.3854037335223,260.0,balanced
2026-05-12,7,0,0,6.0,11,996.5838938738439,260.0,balanced
2026-05-12,7,0,1,4.0,8,488.52837988976273,260.0,balanced
2026-05-12,7,0,2,3.0,7,427.17286117607017,260.0,balanced
2026-05-12,7,0,3,3.0,8,610.4179569267524,260.0,balanced
2026-05-12,7,0,4,3.0,8,2205.0787463685633,260.0,balanced
2026-05-12,7,0,5,5.0,10,8255.693331118238,260.0,balanced
2026-05-12,7,0,6,18.0,27,16102.020678885587,260.0,balanced
2026-05-12,7,0,7,25.0,37,27344.269956406042,260.0,balanced
2026-05-12,7,0,8,28.0,42,28538.46229513274,260.0,balanced
2026-05-12,7,0,9,16.0,24,18541.1501245753,260.0,balanced
2026-05-12,7,0,10,12.0,18,12593.958176917695,260.0,balanced
2026-05-12,7,0,11,12.0,18,10538.979776418439,260.0,balanced
2026-05-12,7,0,12,12.0,18,10804.33890789361,260.0,balanced
2026-05-12,7,0,13,12.0,18,12212.190928247845,260.0,balanced
2026-05-12,7,0,14,10.0,15,14965.163827884628,260.0,balanced
2026-05-12,7,0,15,8.0,13,17846.34888103416,260.0,balanced
2026-05-12,7,0,16,10.0,15,19472.101180192843,260.0,balanced
2026-05-12,7,0,17,13.0,19,22191.420207960717,260.0,balanced
2026-05-12,7,0,18,9.0,14,12819.3360100456,260.0,balanced
2026-05-12,7,0,19,10.0,15,8304.923703707318,260.0,balanced
2026-05-12,7,0,20,7.0,12,8359.841364250793,260.0,balanced
2026-05-12,7,0,21,9.0,14,6731.915816813076,260.0,balanced
2026-05-12,7,0,22,12.0,18,4980.633038628977,260.0,balanced
2026-05-12,7,0,23,9.0,14,2880.2222538702413,260.0,balanced
2026-05-12,7,1,0,3.0,8,996.5838938738439,260.0,balanced
2026-05-12,7,1,1,3.0,8,488.52837988976273,260.0,balanced
2026-05-12,7,1,2,3.0,7,427.17286117607017,260.0,balanced
2026-05-12,7,1,3,3.0,8,610.4179569267524,260.0,balanced
2026-05-12,7,1,4,5.0,10,2205.0787463685633,260.0,balanced
2026-05-12,7,1,5,9.0,14,8255.693331118238,260.0,balanced
2026-05-12,7,1,6,13.0,19,16102.020678885587,260.0,balanced
2026-05-12,7,1,7,14.0,21,27344.269956406042,260.0,balanced
2026-05-12,7,1,8,12.0,18,28538.46229513274,260.0,balanced
2026-05-12,7,1,9,8.0,13,18541.1501245753,260.0,balanced
2026-05-12,7,1,10,12.0,18,12593.958176917695,260.0,balanced
2026-05-12,7,1,11,12.0,18,10538.979776418439,260.0,balanced
2026-05-12,7,1,12,12.0,18,10804.33890789361,260.0,balanced
2026-05-12,7,1,13,12.0,18,12212.190928247845,260.0,balanced
2026-05-12,7,1,14,12.0,18,14965.163827884628,260.0,balanced
2026-05-12,7,1,15,15.0,22,17846.34888103416,260.0,balanced
2026-05-12,7,1,16,22.0,33,19472.101180192843,260.0,balanced
2026-05-12,7,1,17,24.0,36,22191.420207960717,260.0,balanced
2026-05-12,7,1,18,19.0,28,12819.3360100456,260.0,balanced
2026-05-12,7,1,19,17.0,25,8304.923703707318,260.0,balanced
2026-05-12,7,1,20,17.0,25,8359.841364250793,260.0,balanced
2026-05-12,7,1,21,12.0,18,6731.915816813076,260.0,balanced
2026-05-12,7,1,22,11.0,16,4980.633038628977,260.0,balanced
2026-05-12,7,1,23,9.0,14,2880.2222538702413,260.0,balanced
2026-05-12,7X,0,0,8.5,9,735.0807698348825,260.0,balanced
2026-05-12,7X,0,1,8.5,6,321.3419105860952,260.0,balanced
2026-05-12,7X,0,2,8.5,5,255.96003164428896,260.0,balanced
2026-05-12,7X,0,3,8.5,6,296.1425310527062,260.0,balanced
2026-05-12,7X,0,4,8.5,9,721.1639454224673,260.0,balanced
2026-05-12,7X,0,5,8.5,13,2497.825117109773,260.0,balanced
2026-05-12,7X,0,6,8.5,13,6136.738737122291,260.0,balanced
2026-05-12,7X,0,7,8.5,13,12270.71204864112,260.0,balanced
2026-05-12,7X,0,8,8.5,13,15022.122161175856,260.0,balanced
2026-05-12,7X,0,9,8.5,13,9822.067622350003,260.0,balanced
2026-05-12,7X,0,10,8.5,13,6795.847807999839,260.0,balanced
2026-05-12,7X,0,11,8.5,13,6422.553928435963,260.0,balanced
2026-05-12,7X,0,12,8.5,13,6899.496323302097,260.0,balanced
2026-05-12,7X,0,13,8.5,13,7793.261676935232,260.0,balanced
2026-05-12,7X,0,14,2.0,7,9413.312680834171,260.0,balanced
2026-05-12,7X,0,15,7.0,12,11725.92657233389,260.0,balanced
2026-05-12,7X,0,16,10.0,15,13751.873444365512,260.0,balanced
2026-05-12,7X,0,17,13.0,19,15572.078930683858,260.0,balanced
2026-05-12,7X,0,18,10.0,15,9160.358104099705,260.0,balanced
2026-05-12,7X,0,19,9.0,14,5971.254643749324,260.0,balanced
2026-05-12,7X,0,20,8.0,13,5781.624361475732,260.0,balanced
2026-05-12,7X,0,21,6.0,11,4779.070418724733,260.0,balanced
2026-05-12,7X,0,22,8.5,13,3731.6671656315684,260.0,balanced
2026-05-12,7X,0,23,8.5,13,2236.3854037335223,260.0,balanced
2026-05-12,7X,1,0,11.0,9,735.0807698348825,260.0,balanced
2026-05-12,7X,1,1,11.0,6,321.3419105860952,260.0,balanced
2026-05-12,7X,1,2,11.0,5,255.96003164428896,260.0,balanced
2026-05-12,7X,1,3,11.0,6,296.1425310527062,260.0,balanced
2026-05-12,7X,1,4,11.0,9,721.1639454224673,260.0,balanced
2026-05-12,7X,1,5,11.0,16,2497.825117109773,260.0,balanced
2026-05-12,7X,1,6,9.0,14,6136.738737122291,260.0,balanced
2026-05-12,7X,1,7,13.0,19,12270.71204864112,260.0,balanced
2026-05-12,7X,1,8,13.0,19,15022.122161175856,260.0,balanced
2026-05-12,7X,1,9,7.0,12,9822.067622350003,260.0,balanced
2026-05-12,7X,1,10,11.0,16,6795.847807999839,260.0,balanced
2026-05-12,7X,1,11,11.0,16,6422.553928435963,260.0,balanced
2026-05-12,7X,1,12,11.0,16,6899.496323302097,260.0,balanced
2026-05-12,7X,1,13,11.0,16,7793.261676935232,260.0,balanced
2026-05-12,7X,1,14,11.0,16,9413.312680834171,260.0,balanced
2026-05-12,7X,1,15,11.0,16,11725.92657233389,260.0,balanced
2026-05-12,7X,1,16,11.0,16,13751.873444365512,260.0,balanced
2026-05-12,7X,1,17,11.0,16,15572.078930683858,260.0,balanced
2026-05-12,7X,1,18,11.0,16,9160.358104099705,260.0,balanced
2026-05-12,7X,1,19,11.0,16,5971.254643749324,260.0,balanced
2026-05-12,7X,1,20,11.0,16,5781.624361475732,260.0,balanced
2026-05-12,7X,1,21,11.0,16,4779.070418724733,260.0,balanced
2026-05-12,7X,1,22,11.0,16,3731.6671656315684,260.0,balanced
2026-05-12,7X,1,23,11.0,16,2236.3854037335223,260.0,balanced
2026-05-12,A,0,0,7.0,10,931.7001886343252,260.0,balanced
2026-05-12,A,0,1,6.0,7,469.62121369993264,260.0,balanced
2026-05-12,A,0,2,6.0,7,388.27545395647473,260.0,balanced
2026-05-12,A,0,3,6.0,7,449.43082295804686,260.0,balanced
2026-05-12,A,0,4,6.0,11,1209.175129481512,260.0,balanced
2026-05-12,A,0,5,6.0,11,4211.339722914158,260.0,balanced
2026-05-12,A,0,6,11.0,16,9334.331221366216,260.0,balanced
2026-05-12,A,0,7,15.0,22,17159.54183569727,260.0,balanced
2026-05-12,A,0,8,12.0,18,19193.52185282801,260.0,balanced
2026-05-12,A,0,9,7.0,12,12176.856718203544,260.0,balanced
2026-05-12,A,0,10,9.0,14,8112.554476825121,260.0,balanced
2026-05-12,A,0,11,6.0,11,7614.628930949335,260.0,balanced
2026-05-12,A,0,12,8.0,13,7994.0070614940905,260.0,balanced
2026-05-12,A,0,13,8.0,13,8935.93086426923,260.0,balanced
2026-05-12,A,0,14,8.0,13,10456.762350104293,260.0,balanced
2026-05-12,A,0,15,10.0,15,12677.00508210157,260.0,balanced
2026-05-12,A,0,16,9.0,14,15082.933958843332,260.0,balanced
2026-05-12,A,0,17,8.0,13,16876.235118696677,260.0,balanced
2026-05-12,A,0,18,8.0,13,9797.134673746563,260.0,balanced
2026-05-12,A,0,19,8.0,13,6538.599970511234,260.0,balanced
2026-05-12,A,0,20,7.0,12,6593.163218196284,260.0,balanced
2026-05-12,A,0,21,8.0,13,5511.361146283691,260.0,balanced
2026-05-12,A,0,22,5.0,10,4340.144952725162,260.0,balanced
2026-05-12,A,0,23,4.0,9,2644.91660343174,260.0,balanced
2026-05-12,A,1,0,3.0,8,931.7001886343252,260.0,balanced
2026-05-12,A,1,1,6.0,7,469.62121369993264,260.0,balanced
2026-05-12,A,1,2,6.0,7,388.27545395647473,260.0,balanced
2026-05-12,A,1,3,6.0,7,449.43082295804686,260.0,balanced
2026-05-12,A,1,4,6.0,11,1209.175129481512,260.0,balanced
2026-05-12,A,1,5,7.0,12,4211.339722914158,260.0,balanced
2026-05-12,A,1,6,11.0,16,9334.331221366216,260.0,balanced
2026-05-12,A,1,7,9.0,14,17159.54183569727,260.0,balanced
2026-05-12,A,1,8,10.0,15,19193.52185282801,260.0,balanced
2026-05-12,A,1,9,10.0,15,12176.856718203544,260.0,balanced
2026-05-12,A,1,10,7.0,12,8112.554476825121,260.0,balanced
2026-05-12,A,1,11,8.0,13,7614.628930949335,260.0,balanced
2026-05-12,A,1,12,7.0,12,7994.0070614940905,260.0,balanced
2026-05-12,A,1,13,8.0,13,8935.93086426923,260.0,balanced
2026-05-12,A,1,14,8.0,13,10456.762350104293,260.0,balanced
2026-05-12,A,1,15,8.0,13,12677.00508210157,260.0,balanced
2026-05-12,A,1,16,14.0,21,15082.933958843332,260.0,balanced
2026-05-12,A,1,17,13.0,19,16876.235118696677,260.0,balanced
2026-05-12,A,1,18,11.0,16,9797.134673746563,260.0,balanced
2026-05-12,A,1,19,9.0,14,6538.599970511234,260.0,balanced
2026-05-12,A,1,20,7.0,12,6593.163218196284,260.0,balanced
2026-05-12,A,1,21,5.0,10,5511.361146283691,260.0,balanced
2026-05-12,A,1,22,7.0,12,4340.144952725162,260.0,balanced
2026-05-12,A,1,23,5.0,10,2644.91660343174,260.0,balanced
2026-05-12,B,0,0,7.0,9,726.7341104261818,260.0,balanced
2026-05-12,B,0,1,7.0,6,304.5049430262484,260.0,balanced
2026-05-12,B,0,2,7.0,5,232.9528678269868,260.0,balanced
2026-05-12,B,0,3,7.0,6,270.093363722319,260.0,balanced
2026-05-12,B,0,4,7.0,9,675.82239411255,260.0,balanced
2026-05-12,B,0,5,1.0,6,2255.51699025379,260.0,balanced
2026-05-12,B,0,6,7.0,12,5434.370891891586,260.0,balanced
2026-05-12,B,0,7,9.0,14,11592.445161983806,260.0,balanced
2026-05-12,B,0,8,8.0,13,14483.418435393954,260.0,balanced
2026-05-12,B,0,9,7.0,12,9196.430086599266,260.0,balanced
2026-05-12,B,0,10,8.0,13,6524.495126587682,260.0,balanced
2026-05-12,B,0,11,7.0,12,6441.492791360678,260.0,balanced
2026-05-12,B,0,12,8.0,13,7182.505108268124,260.0,balanced
2026-05-12,B,0,13,7.0,12,8234.889188002326,260.0,balanced
2026-05-12,B,0,14,8.0,13,10063.067081455587,260.0,balanced
2026-05-12,B,0,15,7.0,12,12675.54975368367,260.0,balanced
2026-05-12,B,0,16,7.0,12,14768.170364678226,260.0,balanced
2026-05-12,B,0,17,6.0,11,17110.578579341633,260.0,balanced
2026-05-12,B,0,18,6.0,11,9930.469127396336,260.0,balanced
2026-05-12,B,0,19,6.0,11,6400.004267306778,260.0,balanced
2026-05-12,B,0,20,6.0,11,6267.94907928771,260.0,balanced
2026-05-12,B,0,21,2.0,7,5048.1190664375945,260.0,balanced
2026-05-12,B,0,22,7.0,12,3838.999348444249,260.0,balanced
2026-05-12,B,0,23,7.0,12,2200.964581148837,260.0,balanced
2026-05-12,B,1,0,7.0,9,726.7341104261818,260.0,balanced
2026-05-12,B,1,1,7.0,6,304.5049430262484,260.0,balanced
2026-05-12,B,1,2,7.0,5,232.9528678269868,260.0,balanced
2026-05-12,B,1,3,7.0,6,270.093363722319,260.0,balanced
2026-05-12,B,1,4,7.0,9,675.82239411255,260.0,balanced
2026-05-12,B,1,5,4.0,9,2255.51699025379,260.0,balanced
2026-05-12,B,1,6,6.0,11,5434.370891891586,260.0,balanced
2026-05-12,B,1,7,6.0,11,11592.445161983806,260.0,balanced
2026-05-12,B,1,8,8.0,13,14483.418435393954,260.0,balanced
2026-05-12,B,1,9,6.0,11,9196.430086599266,260.0,balanced
2026-05-12,B,1,10,8.0,13,6524.495126587682,260.0,balanced
2026-05-12,B,1,11,7.0,12,6441.492791360678,260.0,balanced
2026-05-12,B,1,12,7.0,12,7182.505108268124,260.0,balanced
2026-05-12,B,1,13,8.0,13,8234.889188002326,260.0,balanced
2026-05-12,B,1,14,8.0,13,10063.067081455587,260.0,balanced
2026-05-12,B,1,15,8.0,13,12675.54975368367,260.0,balanced
2026-05-12,B,1,16,8.0,13,14768.170364678226,260.0,balanced
2026-05-12,B,1,17,8.0,13,17110.578579341633,260.0,balanced
2026-05-12,B,1,18,4.0,9,9930.469127396336,260.0,balanced
2026-05-12,B,1,19,6.0,11,6400.004267306778,260.0,balanced
2026-05-12,B,1,20,6.0,11,6267.94907928771,260.0,balanced
2026-05-12,B,1,21,2.0,7,5048.1190664375945,260.0,balanced
2026-05-12,B,1,22,7.0,12,3838.999348444249,260.0,balanced
2026-05-12,B,1,23,7.0,12,2200.964581148837,260.0,balanced
2026-05-12,C,0,0,7.0,10,950.5043600378217,260.0,balanced
2026-05-12,C,0,1,7.0,7,411.6805024927093,260.0,balanced
2026-05-12,C,0,2,7.0,6,314.34741494635455,260.0,balanced
2026-05-12,C,0,3,7.0,6,323.50525407446673,260.0,balanced
2026-05-12,C,0,4,7.0,9,682.1437641792259,260.0,balanced
2026-05-12,C,0,5,2.0,7,2306.6416435661736,260.0,balanced
2026-05-12,C,0,6,7.0,12,5870.86607366635,260.0,balanced
2026-05-12,C,0,7,6.0,11,13116.20077833346,260.0,balanced
2026-05-12,C,0,8,7.0,12,19178.244335178693,260.0,balanced
2026-05-12,C,0,9,5.0,10,13194.069168459653,260.0,balanced
2026-05-12,C,0,10,8.0,13,8678.233869823589,260.0,balanced
2026-05-12,C,0,11,8.0,13,8295.752188755974,260.0,balanced
2026-05-12,C,0,12,7.0,12,8901.284377468473,260.0,balanced
2026-05-12,C,0,13,7.0,12,9946.613360242438,260.0,balanced
2026-05-12,C,0,14,8.0,13,12186.699290902327,260.0,balanced
2026-05-12,C,0,15,7.0,12,15717.569256726163,260.0,balanced
2026-05-12,C,0,16,6.0,11,18432.909948403547,260.0,balanced
2026-05-12,C,0,17,6.0,11,20899.75518596222,260.0,balanced
2026-05-12,C,0,18,5.0,10,12338.721283928899,260.0,balanced
2026-05-12,C,0,19,7.0,12,8128.049878117699,260.0,balanced
2026-05-12,C,0,20,7.0,12,7938.733606425488,260.0,balanced
2026-05-12,C,0,21,6.0,11,6795.141854185722,260.0,balanced
2026-05-12,C,0,22,2.0,7,5296.993406583216,260.0,balanced
2026-05-12,C,0,23,7.0,12,3041.5871199351914,260.0,balanced
2026-05-12,C,1,0,6.0,10,950.5043600378217,260.0,balanced
2026-05-12,C,1,1,6.0,7,411.6805024927093,260.0,balanced
2026-05-12,C,1,2,6.0,6,314.34741494635455,260.0,balanced
2026-05-12,C,1,3,6.0,6,323.50525407446673,260.0,balanced
2026-05-12,C,1,4,6.0,9,682.1437641792259,260.0,balanced
2026-05-12,C,1,5,4.0,9,2306.6416435661736,260.0,balanced
2026-05-12,C,1,6,6.0,11,5870.86607366635,260.0,balanced
2026-05-12,C,1,7,6.0,11,13116.20077833346,260.0,balanced
2026-05-12,C,1,8,6.0,11,19178.244335178693,260.0,balanced
2026-05-12,C,1,9,7.0,12,13194.069168459653,260.0,balanced
2026-05-12,C,1,10,8.0,13,8678.233869823589,260.0,balanced
2026-05-12,C,1,11,7.0,12,8295.752188755974,260.0,balanced
2026-05-12,C,1,12,8.0,13,8901.284377468473,260.0,balanced
2026-05-12,C,1,13,7.0,12,9946.613360242438,260.0,balanced
2026-05-12,C,1,14,7.0,12,12186.699290902327,260.0,balanced
2026-05-12,C,1,15,6.0,11,15717.569256726163,260.0,balanced
2026-05-12,C,1,16,6.0,11,18432.909948403547,260.0,balanced
2026-05-12,C,1,17,6.0,11,20899.75518596222,260.0,balanced
2026-05-12,C,1,18,7.0,12,12338.721283928899,260.0,balanced
2026-05-12,C,1,19,6.0,11,8128.049878117699,260.0,balanced
2026-05-12,C,1,20,6.0,11,7938.733606425488,260.0,balanced
2026-05-12,C,1,21,7.0,12,6795.141854185722,260.0,balanced
2026-05-12,C,1,22,1.0,6,5296.993406583216,260.0,balanced
2026-05-12,C,1,23,6.0,11,3041.5871199351914,260.0,balanced
2026-05-12,D,0,0,3.0,8,708.6368861506909,260.0,balanced
2026-05-12,D,0,1,3.0,6,309.8471978238023,260.0,balanced
2026-05-12,D,0,2,3.0,5,255.16515562081372,260.0,balanced
2026-05-12,D,0,3,3.0,6,345.9942566332132,260.0,balanced
2026-05-12,D,0,4,3.0,8,1028.0948369613639,260.0,balanced
2026-05-12,D,0,5,5.0,10,3333.9410841009485,260.0,balanced
2026-05-12,D,0,6,7.0,12,7037.314037128166,260.0,balanced
2026-05-12,D,0,7,10.0,15,13428.200825504633,260.0,balanced
2026-05-12,D,0,8,7.0,12,13551.937692007825,260.0,balanced
2026-05-12,D,0,9,7.0,12,8377.176535712582,260.0,balanced
2026-05-12,D,0,10,9.0,14,6212.317341207501,260.0,balanced
2026-05-12,D,0,11,7.0,12,5856.615642396949,260.0,balanced
2026-05-12,D,0,12,8.0,13,6370.503863621172,260.0,balanced
2026-05-12,D,0,13,8.0,13,7415.648208809011,260.0,balanced
2026-05-12,D,0,14,7.0,12,8970.101199034494,260.0,balanced
2026-05-12,D,0,15,7.0,12,10862.310636790256,260.0,balanced
2026-05-12,D,0,16,8.0,13,12628.325465328633,260.0,balanced
2026-05-12,D,0,17,8.0,13,14944.954856143264,260.0,balanced
2026-05-12,D,0,18,7.0,12,8652.396800528893,260.0,balanced
2026-05-12,D,0,19,8.0,13,5582.14358785207,260.0,balanced
2026-05-12,D,0,20,6.0,11,5485.388353700374,260.0,balanced
2026-05-12,D,0,21,5.0,10,4544.249324893805,260.0,balanced
2026-05-12,D,0,22,4.0,9,3483.7098654941756,260.0,balanced
2026-05-12,D,0,23,5.0,10,2044.8283775705625,260.0,balanced
2026-05-12,D,1,0,3.0,8,708.6368861506909,260.0,balanced
2026-05-12,D,1,1,3.0,6,309.8471978238023,260.0,balanced
2026-05-12,D,1,2,3.0,5,255.16515562081372,260.0,balanced
2026-05-12,D,1,3,3.0,6,345.9942566332132,260.0,balanced
2026-05-12,D,1,4,3.0,8,1028.0948369613639,260.0,balanced
2026-05-12,D,1,5,5.0,10,3333.9410841009485,260.0,balanced
2026-05-12,D,1,6,6.0,11,7037.314037128166,260.0,balanced
2026-05-12,D,1,7,6.0,11,13428.200825504633,260.0,balanced
2026-05-12,D,1,8,10.0,15,13551.937692007825,260.0,balanced
2026-05-12,D,1,9,8.0,13,8377.176535712582,260.0,balanced
2026-05-12,D,1,10,8.0,13,6212.317341207501,260.0,balanced
2026-05-12,D,1,11,7.0,12,5856.615642396949,260.0,balanced
2026-05-12,D,1,12,8.0,13,6370.503863621172,260.0,balanced
2026-05-12,D,1,13,7.0,12,7415.648208809011,260.0,balanced
2026-05-12,D,1,14,8.0,13,8970.101199034494,260.0,balanced
2026-05-12,D,1,15,7.0,12,10862.310636790256,260.0,balanced
2026-05-12,D,1,16,9.0,14,12628.325465328633,260.0,balanced
2026-05-12,D,1,17,8.0,13,14944.954856143264,260.0,balanced
2026-05-12,D,1,18,7.0,12,8652.396800528893,260.0,balanced
2026-05-12,D,1,19,7.0,12,5582.14358785207,260.0,balanced
2026-05-12,D,1,20,6.0,11,5485.388353700374,260.0,balanced
2026-05-12,D,1,21,7.0,12,4544.249324893805,260.0,balanced
2026-05-12,D,1,22,5.0,10,3483.7098654941756,260.0,balanced
2026-05-12,D,1,23,4.0,9,2044.8283775705625,260.0,balanced
2026-05-12,E,0,0,5.0,10,871.0265727997481,260.0,balanced
2026-05-12,E,0,1,3.0,7,377.4795628832075,260.0,balanced
2026-05-12,E,0,2,3.0,6,270.8027213482853,260.0,balanced
2026-05-12,E,0,3,3.0,6,265.27912791003877,260.0,balanced
2026-05-12,E,0,4,3.0,8,645.2443978973405,260.0,balanced
2026-05-12,E,0,5,4.0,9,2383.0028456155646,260.0,balanced
2026-05-12,E,0,6,6.0,11,5528.345193950399,260.0,balanced
2026-05-12,E,0,7,12.0,18,9998.960369095652,260.0,balanced
2026-05-12,E,0,8,15.0,22,13093.943055044267,260.0,balanced
2026-05-12,E,0,9,11.0,16,9165.08697793868,260.0,balanced
2026-05-12,E,0,10,11.0,16,6444.596805789041,260.0,balanced
2026-05-12,E,0,11,10.0,15,6062.652161092953,260.0,balanced
2026-05-12,E,0,12,9.0,14,6488.600196571357,260.0,balanced
2026-05-12,E,0,13,8.0,13,7324.192975361993,260.0,balanced
2026-05-12,E,0,14,10.0,15,9208.371163605732,260.0,balanced
2026-05-12,E,0,15,10.0,15,11811.633201307193,260.0,balanced
2026-05-12,E,0,16,13.0,19,14555.100282430802,260.0,balanced
2026-05-12,E,0,17,14.0,21,18522.417758219563,260.0,balanced
2026-05-12,E,0,18,12.0,18,10783.099451048342,260.0,balanced
2026-05-12,E,0,19,12.0,18,6647.353624036177,260.0,balanced
2026-05-12,E,0,20,11.0,16,6355.813605136085,260.0,balanced
2026-05-12,E,0,21,8.0,13,5608.945252878908,260.0,balanced
2026-05-12,E,0,22,7.0,12,4376.137629005682,260.0,balanced
2026-05-12,E,0,23,5.0,10,2580.1207416056595,260.0,balanced
2026-05-12,E,1,0,3.0,8,871.0265727997481,260.0,balanced
2026-05-12,E,1,1,3.0,7,377.4795628832075,260.0,balanced
2026-05-12,E,1,2,3.0,6,270.8027213482853,260.0,balanced
2026-05-12,E,1,3,3.0,6,265.27912791003877,260.0,balanced
2026-05-12,E,1,4,3.0,8,645.2443978973405,260.0,balanced
2026-05-12,E,1,5,6.0,11,2383.0028456155646,260.0,balanced
2026-05-12,E,1,6,10.0,15,5528.345193950399,260.0,balanced
2026-05-12,E,1,7,15.0,22,9998.960369095652,260.0,balanced
2026-05-12,E,1,8,13.0,19,13093.943055044267,260.0,balanced
2026-05-12,E,1,9,10.0,15,9165.08697793868,260.0,balanced
2026-05-12,E,1,10,10.0,15,6444.596805789041,260.0,balanced
2026-05-12,E,1,11,10.0,15,6062.652161092953,260.0,balanced
2026-05-12,E,1,12,8.0,13,6488.600196571357,260.0,balanced
2026-05-12,E,1,13,9.0,14,7324.192975361993,260.0,balanced
2026-05-12,E,1,14,10.0,15,9208.371163605732,260.0,balanced
2026-05-12,E,1,15,13.0,19,11811.633201307193,260.0,balanced
2026-05-12,E,1,16,14.0,21,14555.100282430802,260.0,balanced
2026-05-12,E,1,17,12.0,18,18522.417758219563,260.0,balanced
2026-05-12,E,1,18,12.0,18,10783.099451048342,260.0,balanced
2026-05-12,E,1,19,12.0,18,6647.353624036177,260.0,balanced
2026-05-12,E,1,20,9.0,14,6355.813605136085,260.0,balanced
2026-05-12,E,1,21,6.0,11,5608.945252878908,260.0,balanced
2026-05-12,E,1,22,6.0,11,4376.137629005682,260.0,balanced
2026-05-12,E,1,23,5.0,10,2580.1207416056595,260.0,balanced
2026-05-12,F,0,0,3.0,8,1072.3876582924013,260.0,balanced
2026-05-12,F,0,1,3.0,7,471.2828290862512,260.0,balanced
2026-05-12,F,0,2,3.0,7,399.08512933369576,260.0,balanced
2026-05-12,F,0,3,3.0,7,450.53241703103043,260.0,balanced
2026-05-12,F,0,4,4.0,9,1293.4946723390517,260.0,balanced
2026-05-12,F,0,5,5.0,10,3865.246002649123,260.0,balanced
2026-05-12,F,0,6,9.0,14,8699.943303655416,260.0,balanced
2026-05-12,F,0,7,10.0,15,17782.739274620213,260.0,balanced
2026-05-12,F,0,8,12.0,18,22304.971129978665,260.0,balanced
2026-05-12,F,0,9,9.0,14,14084.470597502934,260.0,balanced
2026-05-12,F,0,10,9.0,14,9478.660807866421,260.0,balanced
2026-05-12,F,0,11,9.0,14,8960.740618792652,260.0,balanced
2026-05-12,F,0,12,9.0,14,9750.674109294263,260.0,balanced
2026-05-12,F,0,13,9.0,14,11108.647293608237,260.0,balanced
2026-05-12,F,0,14,9.0,14,14032.098657830098,260.0,balanced
